File,Product,Account,Detail,Item
PEORevenueDetail.txt,PEO ADMIN Revenue,0769 PBS MAINE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0773 PBS SOUTH CAROLINA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0773 PBS SOUTH CAROLINA,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0774 PBS TUCSON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0775 PBS PHOENIX,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0775 PBS PHOENIX,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0776 PBS PARSIPPANY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0776 PBS PARSIPPANY,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0779 PBS INLAND EMPIRE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0780 PBS ORANGE COUNTY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0780 PBS ORANGE COUNTY,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0782 PBS SAN DIEGO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0782 PBS SAN DIEGO,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0783 PBS VENTURA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0783 PBS VENTURA,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0784 PBS NORTHERN CALIFORNIA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0784 PBS NORTHERN CALIFORNIA,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0789 PBS PASADENA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0789 PBS PASADENA,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0790 PBS OREGON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0791 PBS NEBRASKA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0791 PBS NEBRASKA,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0795 PBS WASHINGTON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,PEO ADMIN Revenue,0795 PBS WASHINGTON,SALES DISCOUNTS - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1954 PEO Staffing Strategy,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1954 PEO Staffing Strategy,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,5950 HROI OPERATIONS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,5950 HROI OPERATIONS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,5950 HROI OPERATIONS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1953 PEO Staffing,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1953 PEO Staffing,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1900 Oasis Ops,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1900 Oasis Ops,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1900 Oasis Ops,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1900 Oasis Ops,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1909 PEO  Tempe Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1909 PEO  Tempe Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1909 PEO  Tempe Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1909 PEO  Tempe Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1912 PEO  Des Moines Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1912 PEO  Des Moines Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1912 PEO  Des Moines Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1912 PEO  Des Moines Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1913 PEO  Dallas Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1913 PEO  Dallas Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1913 PEO  Dallas Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1913 PEO  Dallas Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1914 PEO  Minneapolis Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1914 PEO  Minneapolis Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1914 PEO  Minneapolis Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1914 PEO  Minneapolis Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1919 ESS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1919 ESS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1911 PEO  Provo Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1911 PEO  Provo Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1911 PEO  Provo Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1911 PEO  Provo Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1910 PEO  SanDiego Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1910 PEO  SanDiego Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1910 PEO  SanDiego Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1910 PEO  SanDiego Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1850 ACH OPERATIONS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1850 ACH OPERATIONS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1917 PEO  Tampa2 Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1917 PEO  Tampa2 Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1917 PEO  Tampa2 Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1917 PEO  Tampa2 Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1916 PEO  Sarasota Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1916 PEO  Sarasota Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1916 PEO  Sarasota Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1916 PEO  Sarasota Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1915 PEO  West Palm Beach Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1915 PEO  West Palm Beach Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1915 PEO  West Palm Beach Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1915 PEO  West Palm Beach Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1918 PEO  Tampa1 Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1918 PEO  Tampa1 Service Location,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1918 PEO  Tampa1 Service Location,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1918 PEO  Tampa1 Service Location,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1830 HROI Operations,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1830 HROI Operations,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1830 HROI Operations,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1830 HROI Operations,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1831 Fortune Operations,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1831 Fortune Operations,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1831 Fortune Operations,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,1831 Fortune Operations,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0703 PBS FORT MYERS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0703 PBS FORT MYERS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0733 PBS CHARLOTTE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0733 PBS CHARLOTTE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0735 PBS ATLANTA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0735 PBS ATLANTA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0738 PBS DEERFIELD BEACH,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0738 PBS DEERFIELD BEACH,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0739 PBS ORLANDO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0739 PBS ORLANDO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0740 PBS MIRAMAR,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0740 PBS MIRAMAR,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0741 PBS ST. PETERSBURG,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0741 PBS ST. PETERSBURG,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0741 PBS ST. PETERSBURG,ACCTRW4500_200,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0741 PBS ST. PETERSBURG,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0741 PBS ST. PETERSBURG,PEO DIRECT COSTS ACCRUAL Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0742 PBS JACKSONVILLE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0742 PBS JACKSONVILLE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0770 PBS HOUSTON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0770 PBS HOUSTON,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0771 PBS SAN ANTONIO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0771 PBS SAN ANTONIO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0772 PBS DALLAS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0772 PBS DALLAS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0781 PBS LOS ANGELES/ENCINO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0781 PBS LOS ANGELES/ENCINO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0701 PBS ARKANSAS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0701 PBS ARKANSAS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0702 PBS NEVADA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0702 PBS NEVADA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0704 PBS NEW MEXICO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0704 PBS NEW MEXICO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0708 PBS MASSACHUSETTS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0708 PBS MASSACHUSETTS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0713 PBS CONNECTICUT,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0713 PBS CONNECTICUT,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0720 PBS METRO NEW YORK,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0720 PBS METRO NEW YORK,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0721 PBS WOODCLIFF LAKE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0721 PBS WOODCLIFF LAKE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0725 PBS CHERRY HILL,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0725 PBS CHERRY HILL,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0726 PBS PENNSYLVANIA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0726 PBS PENNSYLVANIA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0730 PBS MARYLAND,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0730 PBS MARYLAND,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0731 PBS WASHINGTON DC,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0731 PBS WASHINGTON DC,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0732 PBS VIRGINIA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0732 PBS VIRGINIA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0734 PBS TENNESSEE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0734 PBS TENNESSEE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0736 PBS KENTUCKY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0736 PBS KENTUCKY,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0737 PBS ALABAMA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0737 PBS ALABAMA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0744 PBS OHIO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0744 PBS OHIO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0750 PBS DETROIT/DEARBORN,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0750 PBS DETROIT/DEARBORN,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0751 PBS INDIANA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0751 PBS INDIANA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0752 PBS ILLINOIS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0752 PBS ILLINOIS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0754 PBS WISCONSIN,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0754 PBS WISCONSIN,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0756 PBS MINNESOTA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0756 PBS MINNESOTA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0757 PBS RALEIGH,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0757 PBS RALEIGH,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0760 PBS LOUISIANA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0760 PBS LOUISIANA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0762 PBS MISSOURI,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0762 PBS MISSOURI,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0763 PBS KANSAS,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0763 PBS KANSAS,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0764 PBS TULSA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0764 PBS TULSA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0765 PBS DENVER,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0765 PBS DENVER,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0766 PBS OKLAHOMA CITY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0766 PBS OKLAHOMA CITY,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0767 PBS NEW HAMPSHIRE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0767 PBS NEW HAMPSHIRE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0768 PBS UTAH,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0768 PBS UTAH,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0769 PBS MAINE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0769 PBS MAINE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0773 PBS SOUTH CAROLINA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0773 PBS SOUTH CAROLINA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0774 PBS TUCSON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0774 PBS TUCSON,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0775 PBS PHOENIX,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0775 PBS PHOENIX,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0776 PBS PARSIPPANY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0776 PBS PARSIPPANY,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0779 PBS INLAND EMPIRE,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0779 PBS INLAND EMPIRE,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0780 PBS ORANGE COUNTY,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0780 PBS ORANGE COUNTY,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0782 PBS SAN DIEGO,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0782 PBS SAN DIEGO,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0783 PBS VENTURA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0783 PBS VENTURA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0784 PBS NORTHERN CALIFORNIA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0784 PBS NORTHERN CALIFORNIA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0789 PBS PASADENA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0789 PBS PASADENA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0790 PBS OREGON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0790 PBS OREGON,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0791 PBS NEBRASKA,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0791 PBS NEBRASKA,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0795 PBS WASHINGTON,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,GROSS WAGES,0795 PBS WASHINGTON,PEO DIRECT COSTS Acct - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,0599 LOGISTICS ADMIN,FEE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,0599 LOGISTICS ADMIN,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1954 PEO Staffing Strategy,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,5950 HROI OPERATIONS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1953 PEO Staffing,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1900 Oasis Ops,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1902 PEO Service Region - West,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1903 PEO SERVICE REGION - CENTRAL,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1909 PEO  Tempe Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1912 PEO  Des Moines Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1913 PEO  Dallas Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1914 PEO  Minneapolis Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1919 ESS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1911 PEO  Provo Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1910 PEO  SanDiego Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1904 PEO SERVICE REGION - NORTH,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1905 PEO Service Region - East,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1850 ACH OPERATIONS,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1917 PEO  Tampa2 Service Location,OTHER REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1917 PEO  Tampa2 Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1916 PEO  Sarasota Service Location,OTHER REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1916 PEO  Sarasota Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1915 PEO  West Palm Beach Service Location,OTHER REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1915 PEO  West Palm Beach Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1918 PEO  Tampa1 Service Location,MAINTENANCE REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1830 HROI Operations,OTHER REVENUE - NA - RW,Total PEO
PEORevenueDetail.txt,DELIVERY 400,1830 HROI Operations,MAINTENANCE REVENUE - NA - RW,Total PEO
