				Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast
Total Activity	401(K) PLANS	5745 EPLAN	MAINTENANCE REVENUE - NA - RW	"5,841,568"	"323,613"	"482,094"	"373,196"	"309,947"	"542,520"	"296,883"	"1,669,270"	"379,351"	"295,356"	"424,664"	"432,176"	"312,500"	"4,313,196"	"338,703"	"550,497"	"188,290"	"463,457"	"323,854"	"325,815"	"319,310"	"421,056"	"345,063"	"297,445"	"416,900"	"322,807"	"4,106,266"	"308,301"	"378,911"	"378,793"	"144,808"	"547,742"	"285,230"	"296,987"	"442,433"	"323,432"	"312,726"	"387,306"	"299,597"	"4,050,843"	"306,953"	"387,686"	"368,172"	"336,271"	"392,110"	"343,508"	"266,348"	"385,377"	"308,812"	"255,054"	"378,858"	"321,693"	"4,329,007"	"319,289"	"381,201"	"307,718"	"407,513"	"406,130"	"314,280"	"314,390"	"404,487"	"355,442"	"334,169"	"428,488"	"355,899"	"4,240,940"	"366,994"	"373,600"	"227,570"	"502,940"	"298,095"	"314,231"	"-120,739"	"834,341"	"517,739"	"421,634"	"167,448"	"337,086"	"4,806,102"	"356,253"	"608,396"	"441,876"	"362,758"	"388,653"	"355,620"	"381,464"	"1,112,880"	"551,356"	"-479,272"	"391,352"	"334,764"	"6,113,730"	"473,760"	"477,750"	"481,740"	"489,160"	"494,200"	"501,130"	"514,290"	"525,490"	"531,580"	"536,620"	"541,170"	"546,840"	"6,015,311"	"492,728"	"377,093"	"479,990"	"487,410"	"492,450"	"499,380"	"512,540"	"523,810"	"529,900"	"535,010"	"539,630"	"545,370"	"5,930,154"	"492,728"	"377,093"	"385,872"	"488,950"	"493,710"	"500,430"	"513,450"	"524,650"	"530,740"	"535,850"	"540,470"	"546,210"	"6,304,434"	"492,728"	"377,093"	"385,872"	"815,070"	"499,730"	"506,450"	"519,470"	"530,670"	"536,760"	"541,870"	"546,490"	"552,230"	"6,154,286"	"492,728"	"377,093"	"385,872"	"815,070"	"357,422"	"505,330"	"518,350"	"529,550"	"535,640"	"540,750"	"545,370"	"551,110"	"6,121,169"	"492,728"	"377,093"	"385,872"	"815,070"	"357,422"	"461,714"	"520,100"	"531,300"	"537,390"	"542,500"	"547,120"	"552,860"	"5,951,337"	"492,728"	"377,093"	"385,872"	"815,070"	"357,422"	"461,714"	"437,175"	"427,383"	"538,720"	"546,070"	"552,580"	"559,510"
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4500_100																											-31								-31					-445	53						-206		-100	-291		99	964				223		17						725	"133,466"								"36,489"	"35,167"		"30,298"	"31,513"	"332,751"		"-209,668"	"274,285"	"32,784"	"31,984"	"30,317"	"30,833"	"29,010"	"28,642"	"28,676"	"27,885"	"28,004"														"56,816"	"28,278"	"28,537"											"84,687"	"28,278"	"28,537"	"27,871"										"113,107"	"28,278"	"28,537"	"27,871"	"28,420"									"140,239"	"28,278"	"28,537"	"27,871"	"28,420"	"27,133"								"168,383"	"28,278"	"28,537"	"27,871"	"28,420"	"27,133"	"28,144"							"220,021"	"28,278"	"28,537"	"27,871"	"28,420"	"27,133"	"28,144"	"26,724"	"24,914"				
Total Activity	401K NSI EXPORT	5600 401K ADMINISTRATION	ACCTRW4500_100																											779	90	64	106	79	63	75	47	59	46	46	46	58	197	-98	46	57	45	45	57	46																																																																																																																																							
Total Activity	RETIREMENT PLANS	5600 401K ADMINISTRATION	ACCTRW4500_100																											"140,952"	"13,896"	"11,082"	"13,842"	"11,273"	"12,424"	"13,011"	"11,367"	"8,724"	"18,022"	"5,598"	"10,062"	"11,651"	0	"12,179"	"7,588"	"11,606"	"9,299"	"7,119"	"10,046"	"12,506"	"-70,344"																																																																																																																																						
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4500_200																											"5,062,785"	"489,775"	"487,435"	"484,380"	"472,355"	"453,635"	"430,170"	"417,625"	"400,140"	"382,850"	"363,740"	"348,140"	"332,540"	"3,436,810"	"324,480"	"317,330"	"311,090"	"304,720"	"298,155"	"289,770"	"283,205"	"275,340"	"267,280"	"261,560"	"255,645"	"248,235"	"2,578,550"	"242,580"	"238,290"	"233,090"	"227,695"	"221,910"	"216,515"	"212,745"	"206,635"	"202,085"	"195,910"	"192,335"	"188,760"	"1,958,190"	"184,990"	"179,660"	"175,175"	"170,755"	"167,700"	"164,905"	"162,630"	"157,495"	"153,855"	"150,735"	"146,705"	"143,585"	"1,469,000"	"137,540"	"133,900"	"131,560"	"129,415"	"126,555"	"123,175"	"120,965"	"118,560"	"115,700"	"113,035"	"110,630"	"107,965"														"207,610"	"104,780"	"102,830"											"308,165"	"104,780"	"102,830"	"100,555"										"406,835"	"104,780"	"102,830"	"100,555"	"98,670"									"503,750"	"104,780"	"102,830"	"100,555"	"98,670"	"96,915"								"599,170"	"104,780"	"102,830"	"100,555"	"98,670"	"96,915"	"95,420"							"784,095"	"104,780"	"102,830"	"100,555"	"98,670"	"96,915"	"95,420"	"93,795"	"91,130"				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4500_322																											"3,882,119"	"249,258"	"291,290"	"261,475"	"205,200"	"286,061"	"366,000"	"328,800"	"463,846"	"336,522"	"345,600"	"307,200"	"440,867"	"3,660,000"	"297,000"	"208,500"	"310,500"	"229,500"	"283,500"	"369,000"	"283,500"	"400,500"	"376,500"	"277,500"	"286,500"	"337,500"	"3,562,501"	"268,500"	"190,500"	"288,000"	"283,501"	"367,500"	"255,000"	"282,000"	"415,500"	"327,000"	"289,500"	"256,500"	"339,000"	"3,465,000"	"265,500"	"265,500"	"261,000"	"214,500"	"306,000"	"295,500"	"274,500"	"423,000"	"360,000"	"327,000"	"222,000"	"250,500"	"3,489,000"	"175,500"	"243,000"	"177,000"	"193,500"	"274,500"	"240,000"	"276,000"	"427,500"	"429,000"	"451,500"	"291,000"	"310,500"														"585,000"	"373,500"	"211,500"											"861,000"	"373,500"	"211,500"	"276,000"										"1,128,000"	"373,500"	"211,500"	"276,000"	"267,000"									"1,345,500"	"373,500"	"211,500"	"276,000"	"267,000"	"217,500"								"1,605,000"	"373,500"	"211,500"	"276,000"	"267,000"	"217,500"	"259,500"							"2,352,000"	"373,500"	"211,500"	"276,000"	"267,000"	"217,500"	"259,500"	"250,500"	"496,500"				
Total Activity	401(K) PLANS	5730 TAX CREDIT SERVICES OPS	ACCTRW4500_359																											"3,255"		"10,845"		"3,255"		"3,360"	"-14,205"																																																																																																																																																				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4500_359																											"-14,100"	"10,845"	"-10,845"	"7,940"	"2,088"	"-24,128"																																																																																																																																																						
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	SUPPLIES REVENUE - RW																											"11,454"	"1,528"	"1,333"	"1,033"	840	840	840	840	840	840	840	840	840	"9,690"	840	840	840	840	840	840	840	840	840	840	645	645	"4,635"	645	645	645	300	300	300	300	300	300	300	300	300	600	300	150	150																							"3,000,000"	"96,696"	"163,691"	"200,148"	"229,581"	"253,464"	"270,435"	"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"2,739,613"			"200,148"	"229,581"	"253,464"	"270,435"	"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"2,539,466"			1	"229,581"	"253,464"	"270,435"	"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"2,309,885"			1		"253,464"	"270,435"	"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"2,056,421"			1			"270,435"	"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"1,785,987"			1				"281,124"	"290,142"	"296,680"	"302,219"	"306,291"	"309,530"	"1,214,720"			1						"296,680"	"302,219"	"306,291"	"309,530"
Total Activity	401(K) PLANS	5765 SEBS	ACCTRW4650_000																																																					-75			-75																																																																																																																														
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	ACCTRW4650_000																																																																															"-2,004"											-611	"-1,393"														"-43,796"	"-23,344"	"-20,451"											"-76,431"	"-23,344"	"-20,451"	"-32,635"										"-131,135"	"-23,344"	"-20,451"	"-32,635"	"-54,704"									"-170,462"	"-23,344"	"-20,451"	"-32,635"	"-54,704"	"-39,327"								"-212,111"	"-23,344"	"-20,451"	"-32,635"	"-54,704"	"-39,327"	"-41,649"							"-327,429"	"-23,344"	"-20,451"	"-32,635"	"-54,704"	"-39,327"	"-41,649"	"-51,688"	"-63,630"				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4650_000	"-5,782,562"	"-470,073"	"-449,084"	"-397,756"	"-385,659"	"-581,575"	"-359,096"	"-443,773"	"-555,006"	"-454,510"	"-576,569"	"-582,739"	"-526,721"	"-4,598,331"	"-326,943"	"-261,519"	"-214,849"	"-254,364"	"-243,156"	"-259,978"	"-269,374"	"-280,543"	"-600,262"	"-665,875"	"-623,493"	"-597,975"	"-4,901,647"	"-295,478"	"-243,658"	"-312,542"	"-237,696"	"-311,162"	"-383,757"	"-394,580"	"-501,265"	"-475,967"	"-583,683"	"-566,708"	"-595,151"	"-10,041,723"	"-858,455"	"-573,897"	"-721,731"	"-733,009"	"-973,696"	"-964,332"	"-854,545"	"-865,916"	"-782,785"	"-865,249"	"-963,512"	"-884,598"	"-11,303,064"	"-855,995"	"-924,954"	"-1,132,185"	"-1,011,570"	"-1,177,286"	"-918,783"	"-920,387"	"-903,443"	"-963,255"	"-767,771"	"-918,678"	"-808,759"	"-9,658,972"	"-783,173"	"-869,095"	"-830,017"	"-959,863"	"-919,890"	"-550,522"	"-799,241"	"-886,153"	"-792,606"	"-777,711"	"-785,538"	"-705,162"	"-4,093,285"	"-610,533"	"-458,282"	"-379,542"	"-469,376"	"-300,040"	"-263,866"	"-219,983"	"-241,043"	"-262,671"	"-344,075"	"-188,769"	"-355,105"														"-193,735"	"-127,181"	"-66,554"											"-357,973"	"-127,181"	"-66,554"	"-164,238"										"-517,628"	"-127,181"	"-66,554"	"-164,238"	"-159,655"									"-572,917"	"-127,181"	"-66,554"	"-164,238"	"-159,655"	"-55,289"								"-612,084"	"-127,181"	"-66,554"	"-164,238"	"-159,655"	"-55,289"	"-39,167"							"-700,704"	"-127,181"	"-66,554"	"-164,238"	"-159,655"	"-55,289"	"-39,167"	"-31,047"	"-57,573"				
Total Activity	PROFIT SHARING PLANS	5600 401K ADMINISTRATION	ACCTRW4650_000	-485	-45	-133	37	40	-276	-131	-306	186	552	-78	-184	-148	-914	142	49	-798	-179	52	129	266	-30	-409	22	122	-279	"2,478"	122	145	-18	15	211	327	541	585	-114	344	-16	337	"3,273"	426	346	"-1,521"	434	392	486	430	407	454	459	455	505	"5,336"	586	543	544	544	537	580	466	251	451	350	396	89	"4,087"	365	376	351	559	421	380	293	253	289	460	67	273	"4,119"	264	-728	76	215	264	264	892	904	861	-931	"1,006"	"1,031"														"2,689"	"1,386"	"1,303"											"3,979"	"1,386"	"1,303"	"1,290"										"5,312"	"1,386"	"1,303"	"1,290"	"1,333"									"6,645"	"1,386"	"1,303"	"1,290"	"1,333"	"1,333"								"7,978"	"1,386"	"1,303"	"1,290"	"1,333"	"1,333"	"1,333"							"10,693"	"1,386"	"1,303"	"1,290"	"1,333"	"1,333"	"1,333"	"1,333"	"1,382"				
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	ACCTRW4650_000	"19,142"	"3,522"	"2,213"	"1,465"	450	"2,704"	"1,116"	808	-335	"1,264"	"1,669"	"2,062"	"2,203"	"6,487"	683	739	-603	900	"-1,283"	-128	"2,304"	"-2,294"	738	"1,282"	"2,333"	"1,817"	"20,785"	"-2,016"	-87	"1,680"	"1,445"	"2,080"	624	502	"2,671"	"3,476"	"7,291"	-556	"3,674"	"2,350"	128	"1,304"	"4,113"	"-1,550"	642	"-1,061"	"-1,850"	-352	"1,433"	494	"-1,205"	255	"-450,644"	387	243	-450	-5	"-1,183"	652	-564	-10	695	-188	-918	"-449,303"	"-11,402"	-759	"-2,194"	-565	-326	"-1,488"	-875	"222,964"	"-224,895"	"-1,190"	-382	-949	-741	"-7,084"	-536	"-1,712"	"-1,289"	-737	"-1,221"	145	-20	267	170	"-1,896"	-633	380														856	484	372											"1,194"	484	372	338										515	484	372	338	-679									424	484	372	338	-679	-92								520	484	372	338	-679	-92	96							-167	484	372	338	-679	-92	96	-621	-66				
Total Activity	401K NSI IMPORT	5600 401K ADMINISTRATION	ACCTRW4650_000	"-134,910"	"-14,355"	"-13,185"	"-9,205"	"-10,760"	"-12,310"	"-9,535"	"-14,300"	"-13,400"	"-2,790"	"-11,661"	"-12,315"	"-11,094"	"-154,611"	"-11,301"	"-11,540"	"-8,263"	"-13,405"	"-14,093"	"-13,480"	"-12,880"	"-14,761"	"-14,643"	"-12,943"	"-12,152"	"-15,152"	"-130,455"	"-13,002"	"-10,725"	"-12,411"	"-10,876"	"-11,826"	"-10,973"	"-10,445"	"-11,428"	"-9,505"	"-10,768"	"-9,730"	"-8,767"	"-104,241"	"-8,958"	"-8,985"	"-8,375"	"-8,000"	"-8,275"	"-8,713"	"-9,613"	"-9,588"	"-7,988"	"-8,801"	"-8,336"	"-8,610"	"-85,065"	"-6,836"	"-6,898"	"-8,237"	"-6,256"	"-7,080"	"-8,181"	"-6,306"	"-6,732"	"-8,521"	"-5,385"	"-8,552"	"-6,082"	"-71,578"	"-5,885"	"-6,215"	"-6,166"	"-5,816"	"-6,073"	"-6,516"	"-4,866"	"-6,249"	"-5,109"	"-5,750"	"-5,634"	"-7,301"	"-56,283"	"-5,086"	"-4,376"	"-4,751"	"-5,901"	"-5,033"	"-4,601"	"-4,295"	"-4,637"	"-5,087"	"-4,467"	"-3,902"	"-4,147"														"-7,624"	"-3,787"	"-3,837"											"-11,735"	"-3,787"	"-3,837"	"-4,112"										"-15,277"	"-3,787"	"-3,837"	"-4,112"	"-3,542"									"-19,019"	"-3,787"	"-3,837"	"-4,112"	"-3,542"	"-3,742"								"-22,661"	"-3,787"	"-3,837"	"-4,112"	"-3,542"	"-3,742"	"-3,642"							"-29,721"	"-3,787"	"-3,837"	"-4,112"	"-3,542"	"-3,742"	"-3,642"	"-3,505"	"-3,555"				
Total Activity	401K SINGLE	5600 401K ADMINISTRATION	ACCTRW4650_000	"-247,682"	"-21,709"	"-15,829"	"-13,580"	"-22,102"	"-20,251"	"-5,933"	"-19,052"	"-41,521"	"-32,710"	"-21,200"	"-19,955"	"-13,840"	"-11,345"	716	"5,621"	"-2,466"	"16,763"	"7,458"	"12,130"	"13,321"	"-25,503"	"-17,233"	"-13,685"	"-3,359"	"-5,108"	"77,921"	"-3,378"	"10,085"	"11,207"	"11,158"	"7,307"	"26,202"	"5,189"	"-7,144"	"-3,539"	965	"13,937"	"5,932"	"43,628"	"2,995"	"5,917"	"11,615"	"15,919"	"5,697"	"4,672"	"4,481"	"-7,753"	"-3,064"	"-7,493"	"-1,313"	"11,955"	"26,484"	"1,911"	"-5,721"	"2,719"	"7,393"	"3,044"	"5,923"	"11,044"	"-6,210"	"-6,181"	"7,300"	467	"4,796"	"-2,677"	"8,294"	-430	"1,221"	"1,027"	"2,341"	"2,447"	"1,961"	"-11,507"	"-2,052"	"-2,363"	"-3,813"	199	"-28,519"	-591	-176	-271	-122	"1,235"	104	230	"-15,646"	"-2,809"	"-4,820"	-215	"-5,437"														"-2,174"	"-1,465"	-709											"-4,447"	"-1,465"	-709	"-2,273"										"-6,029"	"-1,465"	-709	"-2,273"	"-1,581"									"-9,106"	"-1,465"	-709	"-2,273"	"-1,581"	"-3,077"								"-8,131"	"-1,465"	-709	"-2,273"	"-1,581"	"-3,077"	976							"-12,596"	"-1,465"	-709	"-2,273"	"-1,581"	"-3,077"	976	393	"-4,858"				
Total Activity	401K SDA	5600 401K ADMINISTRATION	ACCTRW4650_000	"-3,767"	-313	-196	-166	-421	-373	-140	-280	-443	-545	-365	-245	-283	"-4,955"	-523	-298	-168	-853	-70	-563	-350	-475	-243	-333	-633	-450	"-4,996"	-375	-180	-690	-225	-277	-395	-290	-430	-440	-645	-415	-635	"-3,755"	-250	-515	-415	-210	-285	-150	-270	-405	-195	-340	-285	-435	"-5,057"	-195	-285	-420	-760	-265	-815	-209	-374	-814	-284	-404	-234	"-5,281"	-285	-330	-360	-555	-435	-510	-495	-475	-520	-400	-355	-561	"-6,054"	-509	-460	-475	-370	-505	-475	-550	-455	-655	-665	-420	-515														-820	-455	-365											"-1,300"	-455	-365	-480										"-1,710"	-455	-365	-480	-410									"-2,030"	-455	-365	-480	-410	-320								"-2,410"	-455	-365	-480	-410	-320	-380							"-3,080"	-455	-365	-480	-410	-320	-380	-395	-275				
Total Activity	MONEY PURCHASE PLANS	5600 401K ADMINISTRATION	ACCTRW4650_000	"-1,220"	-45	-45	-45	-45	-45	-45	-45	-45	-45	-45	-688	-87	-45	-45							0					0								0																		0									-62	62			-255							-43	-43	-43	-43	-43	-43	-216	-43	-43	-43	-88																																																																																							-45								-45				
Total Activity	401K INST TRUSTEE	5600 401K ADMINISTRATION	ACCTRW4650_000																																								-25							-25																			"25,050"				"3,000"	"3,025"	"3,025"	"2,900"	"2,800"	"2,700"	"2,600"	"2,525"	"2,475"	"-24,700"	"2,375"	"2,400"	"2,375"	"2,350"	"2,325"	"2,300"	"2,250"		"-16,375"	"-24,700"																																																																																													
Total Activity	401(K) PLANS	5745 EPLAN	ACCTRW4650_000	"47,239"	"1,424"	"10,716"	3	"1,657"	"10,896"	-3	"1,539"	"9,975"	98	"1,285"	"9,773"	-123	"43,644"	"1,370"	"10,113"	-165	"1,319"	"10,170"	-54	"1,520"	"9,495"	-27	"1,401"	"8,582"	-78	"39,910"	"1,377"	"8,681"		"1,957"	"8,736"		"1,074"	"8,552"	-5	"1,444"	"8,171"	-75	"34,396"	"1,238"	"8,009"		746	"7,769"		794	"8,412"	-53	797	"7,284"	-598	"31,317"	818	"7,214"	-3	858	"7,092"	29	777	"7,203"		729	"6,623"	-21	"46,971"	743	"6,513"	-5	531	"25,331"		"24,443"	"-17,367"		583	"6,231"	-32	"26,561"	605	"6,417"	-9	606	"6,237"		629	"-21,886"	"-5,844"	"34,211"	"5,596"															"6,390"	578	"5,813"											"6,390"	578	"5,813"											"6,944"	578	"5,813"		554									"12,620"	578	"5,813"		554	"5,676"								"12,584"	578	"5,813"		554	"5,676"	-35							"19,066"	578	"5,813"		554	"5,676"	-35	669	"5,813"				
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	ACCTRW4650_551																																																																															"-8,501"												"-8,501"														"-57,818"	"-29,451"	"-28,366"											"-71,641"	"-29,451"	"-28,366"	"-13,823"										"-153,533"	"-29,451"	"-28,366"	"-13,823"	"-81,893"									"-204,512"	"-29,451"	"-28,366"	"-13,823"	"-81,893"	"-50,978"								"-252,510"	"-29,451"	"-28,366"	"-13,823"	"-81,893"	"-50,978"	"-47,998"							"-435,669"	"-29,451"	"-28,366"	"-13,823"	"-81,893"	"-50,978"	"-47,998"	"-60,705"	"-122,454"				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4650_551														"-2,349,680"	"-329,837"	"-309,457"	"-261,582"	"-363,528"	"-281,701"	"-233,207"	"-221,523"	"-348,845"					"-3,088,267"	"-305,091"	"-220,894"	"-305,745"	"-209,450"	"-227,302"	"-259,762"	"-168,782"	"-330,729"	"-292,722"	"-235,011"	"-227,042"	"-305,737"	"-3,006,450"	"-224,714"	"-153,533"	"-266,142"	"-186,911"	"-241,524"	"-308,166"	"-159,630"	"-379,370"	"-288,410"	"-234,647"	"-265,046"	"-298,357"	"-3,451,409"	"-274,532"	"-220,877"	"-312,180"	"-213,105"	"-385,259"	"-219,473"	"-295,782"	"-421,014"	"-278,939"	"-219,505"	"-324,860"	"-285,884"	"-4,744,054"	"-1,137,619"	"-360,055"	"-189,474"	"-265,130"	"-396,972"	"-241,487"	"-310,947"	"-466,014"	"-338,065"	"-350,354"	"-491,702"	"-196,235"	"-2,314,948"	"-171,423"	"-202,234"	"-153,737"	"-260,252"	"-186,020"	"-135,603"	"-191,307"	"-264,600"	"-189,750"	"-264,416"	"-167,985"	"-127,622"														"-337,672"	"-229,892"	"-107,780"											"-484,113"	"-229,892"	"-107,780"	"-146,441"										"-622,946"	"-229,892"	"-107,780"	"-146,441"	"-138,833"									"-721,736"	"-229,892"	"-107,780"	"-146,441"	"-138,833"	"-98,790"								"-837,680"	"-229,892"	"-107,780"	"-146,441"	"-138,833"	"-98,790"	"-115,944"							"-1,091,514"	"-229,892"	"-107,780"	"-146,441"	"-138,833"	"-98,790"	"-115,944"	"-105,392"	"-148,442"				
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	ACCTRW4650_551																																								"-5,050"						"-1,250"	-250	-250	-500	"-1,000"	"-1,800"		"-14,200"	"-1,800"		"-1,750"		-500	-500	-750	"-2,350"	"-2,350"	"-1,500"	-500	"-2,200"	"-3,733"	-500	-83			-500		"1,000"	"-1,500"		-650		"-1,500"	"-2,250"	"-2,000"			-250																																																																																																			
Total Activity	401K SINGLE	5600 401K ADMINISTRATION	ACCTRW4650_551														"-111,654"	"-11,302"	"-21,509"	"-12,042"	"-14,259"	"-17,273"	"-12,090"	"-8,478"	"-14,701"					"-179,692"	"-13,600"	"-6,926"	"-25,760"	"-12,409"	"-18,028"	"-18,121"	"-12,893"	"-18,928"	"-13,541"	"-14,287"	"-11,751"	"-13,449"	"-278,386"	"-13,177"	"-18,911"	"-8,939"	"-19,376"	"-19,696"	"-30,478"	"-21,720"	"-45,220"	"-31,220"	"-33,772"	"-15,712"	"-20,164"	"-291,097"	"-23,100"	"-17,459"	"-27,173"	"-23,864"	"-23,775"	"-18,502"	"-28,298"	"-30,322"	"-19,628"	"-20,473"	"-21,928"	"-36,575"	"-349,854"	"-36,309"	"-46,767"	"-20,167"	"-18,494"	"-31,225"	"-15,109"	"-35,208"	"-40,599"	"-24,956"	"-30,174"	"-35,510"	"-15,335"	"-290,865"	"-16,548"	"-18,819"	"-16,603"	"-23,024"	"-20,784"	"-19,165"	"-13,867"	"-42,925"	"-22,005"	"-33,995"	"-33,248"	"-29,882"														"-47,207"	"-26,266"	"-20,941"											"-66,428"	"-26,266"	"-20,941"	"-19,221"										"-83,008"	"-26,266"	"-20,941"	"-19,221"	"-16,580"									"-99,252"	"-26,266"	"-20,941"	"-19,221"	"-16,580"	"-16,244"								"-106,436"	"-26,266"	"-20,941"	"-19,221"	"-16,580"	"-16,244"	"-7,184"							"-138,132"	"-26,266"	"-20,941"	"-19,221"	"-16,580"	"-16,244"	"-7,184"	"-17,256"	"-14,440"				
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW																																																																															"-3,300"											-35	"-3,265"														"-42,593"	"-14,660"	"-27,933"											"-78,370"	"-14,660"	"-27,933"	"-35,777"										"-118,082"	"-14,660"	"-27,933"	"-35,777"	"-39,712"									"-165,451"	"-14,660"	"-27,933"	"-35,777"	"-39,712"	"-47,369"								"-209,188"	"-14,660"	"-27,933"	"-35,777"	"-39,712"	"-47,369"	"-43,737"							"-303,181"	"-14,660"	"-27,933"	"-35,777"	"-39,712"	"-47,369"	"-43,737"	"-36,700"	"-57,294"				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-24,248,598"	"-1,974,138"	"-1,892,904"	"-1,882,230"	"-1,951,105"	"-2,017,999"	"-1,930,792"	"-2,069,738"	"-2,315,259"	"-2,049,043"	"-2,040,171"	"-2,067,227"	"-2,057,993"	"-26,180,952"	"-2,034,268"	"-2,097,450"	"-2,031,482"	"-2,171,265"	"-2,199,668"	"-2,113,184"	"-2,259,031"	"-2,440,794"	"-2,172,582"	"-2,200,079"	"-2,189,328"	"-2,271,819"	"-20,807,948"	"-1,747,369"	"-1,769,674"	"-1,790,483"	"-1,808,647"	"-1,812,501"	"-1,716,346"	"-1,703,298"	"-1,714,834"	"-1,689,565"	"-1,687,016"	"-1,668,404"	"-1,699,809"	"-15,651,837"	"-1,879,529"	"-1,102,767"	"-1,383,010"	"-1,318,928"	"-1,262,651"	"-1,258,679"	"-1,244,125"	"-1,263,365"	"-1,255,119"	"-1,243,862"	"-1,246,704"	"-1,193,099"	"-14,049,754"	"-1,147,961"	"-1,125,758"	"-1,101,551"	"-1,079,247"	"-1,098,387"	"-1,119,746"	"-1,131,214"	"-1,189,647"	"-1,220,238"	"-1,243,902"	"-1,271,114"	"-1,320,989"	"-14,807,816"	"-1,219,650"	"-1,183,724"	"-1,144,398"	"-1,143,141"	"-1,139,559"	"-1,139,984"	"-1,129,759"	"-1,180,531"	"-1,285,031"	"-1,326,217"	"-1,400,547"	"-1,515,276"	"-22,985,144"	"-1,608,493"	"-1,725,350"	"-1,747,766"	"-1,859,583"	"-1,934,637"	"-1,949,003"	"-1,967,335"	"-2,032,598"	"-2,088,978"	"-2,059,483"	"-1,986,629"	"-2,025,289"														"-3,827,245"	"-1,944,136"	"-1,883,109"											"-5,658,940"	"-1,944,136"	"-1,883,109"	"-1,831,695"										"-7,453,668"	"-1,944,136"	"-1,883,109"	"-1,831,695"	"-1,794,728"									"-9,224,838"	"-1,944,136"	"-1,883,109"	"-1,831,695"	"-1,794,728"	"-1,771,170"								"-10,976,742"	"-1,944,136"	"-1,883,109"	"-1,831,695"	"-1,794,728"	"-1,771,170"	"-1,751,904"							"-14,442,150"	"-1,944,136"	"-1,883,109"	"-1,831,695"	"-1,794,728"	"-1,771,170"	"-1,751,904"	"-1,723,340"	"-1,742,068"				
